date,pct_change,current_price
2022-01-03,2.0998690612825444,63.16
2022-01-04,1.208043065231168,63.923
2022-01-05,-1.6910971011998899,62.842
2022-01-06,3.733172082365299,65.188
2022-01-07,0.026078419340969106,65.205
2022-01-10,-2.828003987424277,63.361
2022-01-11,-1.7455532583134703,62.255
2022-01-12,-2.6391454501646483,60.612
2022-01-13,-0.4421566686464762,60.344
2022-01-14,1.4301338989791912,61.207
2022-01-17,0.37087261260966287,61.434
2022-01-18,2.6320929778298696,63.051
2022-01-19,4.505876195460812,65.892
2022-01-20,-1.5388818065925958,64.878
2022-01-21,-0.4254138536946228,64.602
2022-01-24,-1.59592582272996,63.571
2022-01-25,0.8698935049000323,64.124
2022-01-26,-2.2082215707067476,62.708
2022-01-27,-2.1655929068061464,61.35
2022-01-28,0.0,61.35
2022-01-31,0.0,61.35
2022-02-01,0.0,61.35
2022-02-02,0.0,61.35
2022-02-03,0.0,61.35
2022-02-04,2.048899755501221,62.607
2022-02-07,-0.5350839363010507,62.272
2022-02-08,3.081641829393633,64.191
2022-02-09,-3.8385443442227163,61.727
2022-02-10,0.6658350478720765,62.138
2022-02-11,-1.5385110560365622,61.182
2022-02-14,-1.328822202608615,60.369
2022-02-15,1.7641504745813164,61.434
2022-02-16,-1.406387342513915,60.57
2022-02-17,1.0104011887072772,61.182
2022-02-18,-0.4102513811251707,60.931
2022-02-21,-3.4809866898622976,58.81
2022-02-22,0.44210168338718603,59.07
2022-02-23,-3.0929405789740905,57.243
2022-02-24,-0.2637877120346688,57.092
2022-02-25,-2.054578574931687,55.919
2022-02-28,2.4124179616946018,57.268
2022-03-01,-2.0622337081790842,56.087
2022-03-02,-0.3744183144044122,55.877
2022-03-03,-1.6053116666965073,54.98
2022-03-04,-4.710803928701335,52.39
2022-03-07,-4.397785836991797,50.086
2022-03-08,-0.40330631314139387,49.884
2022-03-09,-1.0905300296688236,49.34
2022-03-10,0.8654235914065556,49.767
2022-03-11,-4.529105632246278,47.513
2022-03-14,-4.04099930545323,45.593
2022-03-15,4.761695874366678,47.764
2022-03-16,3.000167490159944,49.197
2022-03-17,0.3414842368437032,49.365
2022-03-18,-0.7636989770080094,48.988
2022-03-21,0.22250347023762274,49.097
2022-03-22,-0.9898771819052188,48.611
2022-03-23,-0.7241159408364339,48.259
2022-03-24,-2.588118278455842,47.01
2022-03-25,-0.5169112954690358,46.767
2022-03-28,-2.0612825282784963,45.803
2022-03-29,4.298845053817435,47.772
2022-03-30,0.0,47.772
2022-03-31,2.807083647324804,49.113
2022-04-01,0.0,49.113
2022-04-04,0.0,49.113
2022-04-05,-0.3237432044468802,48.954
2022-04-06,-1.2154267271315855,48.359
2022-04-07,-0.6410388965859548,48.049
2022-04-08,-3.436075672750727,46.398
2022-04-11,3.7566274408379563,48.141
2022-04-12,-1.5143017386427315,47.412
2022-04-13,3.8007255547118923,49.214
2022-04-14,-0.11988458568699123,49.155
2022-04-15,-1.8411148408096878,48.25
2022-04-18,-0.4683937823834139,48.024
2022-04-19,0.45393969681823965,48.242
2022-04-20,-2.659508312259018,46.959
2022-04-21,1.678059583892333,47.747
2022-04-22,-3.334240894715901,46.155
2022-04-25,-5.956017766222521,43.406
2022-04-26,2.5296042021840215,44.504
2022-04-27,0.33929534423873253,44.655
2022-04-28,7.150375097973338,47.848
2022-04-29,0.0,47.848
2022-05-02,0.0,47.848
2022-05-03,0.0,47.848
2022-05-04,2.819344591205497,49.197
2022-05-05,-0.8516779478423553,48.778
2022-05-06,-3.1612612243224425,47.236
2022-05-09,0.42552290625794686,47.437
2022-05-10,0.14123996036849995,47.504
2022-05-11,-1.6588076793533135,46.716
2022-05-12,2.2797328538402217,47.781
2022-05-13,-1.421066951298633,47.102
2022-05-16,2.1166829433994394,48.099
2022-05-17,-1.3243518576269597,47.462
2022-05-18,-1.4306181787535288,46.783
2022-05-19,1.9366009020370667,47.689
2022-05-20,-4.552412506028647,45.518
2022-05-23,-0.957862823498401,45.082
2022-05-24,-0.7253449270218648,44.755
2022-05-25,0.7865043011954009,45.107
2022-05-26,-1.2991331722349009,44.521
2022-05-27,0.5255946631926633,44.755
2022-05-30,2.0221204334710974,45.66
2022-05-31,-0.3854577310556162,45.484
2022-06-01,-0.07475156098847302,45.45
2022-06-02,0.0,45.45
2022-06-03,0.4378437843784333,45.649
2022-06-06,0.39650375692785733,45.83
2022-06-07,-0.017455814968347916,45.822
2022-06-08,-1.1522849286369152,45.294
2022-06-09,-0.24727336954121215,45.182
2022-06-10,-2.277455623921043,44.153
2022-06-13,0.7247525649446196,44.473
2022-06-14,5.8507408989724174,47.075
2022-06-15,-1.119490175252258,46.548
2022-06-16,1.727249291054389,47.352
2022-06-17,4.200456158134824,49.341
2022-06-20,0.403315700938367,49.54
2022-06-21,-2.2527250706499746,48.424
2022-06-22,-0.01652073352057526,48.416
2022-06-23,3.2324025115664234,49.981
2022-06-24,2.2488545647345815,51.105
2022-06-27,0.0,51.105
2022-06-28,0.28764308776050296,51.252
2022-06-29,1.8906579255443479,52.221
2022-06-30,-2.6502747936653748,50.837
2022-07-01,2.0064126522021386,51.857
2022-07-04,-0.7154289681238879,51.486
2022-07-05,-0.43701200326301537,51.261
2022-07-06,-0.9793020034724265,50.759
2022-07-07,-0.20488977324217839,50.655
2022-07-08,0.5468364426019168,50.932
2022-07-11,2.038011466268741,51.97
2022-07-12,-2.995959207234944,50.413
2022-07-13,-3.6022454525618253,48.597
2022-07-14,-1.77788752392124,47.733
2022-07-15,0.16131397565626315,47.81
2022-07-18,-0.4685212298682351,47.586
2022-07-19,0.7271046105997714,47.932
2022-07-20,-0.9742969206375629,47.465
2022-07-21,0.3644790898556627,47.638
2022-07-22,2.468617490238878,48.814
2022-07-25,1.681894538452089,49.635
2022-07-26,-2.5788254256069343,48.355
2022-07-27,-0.3040016544307744,48.208
2022-07-28,-1.3815134417524022,47.542
2022-07-29,-0.6730890580959992,47.222
2022-08-01,-1.8487145821862838,46.349
2022-08-02,-2.517853675375936,45.182
2022-08-03,0.478066486653983,45.398
2022-08-04,0.894312524780827,45.804
2022-08-05,-1.0195616103397032,45.337
2022-08-08,0.43893508613273013,45.536
2022-08-09,-1.5745783555867865,44.819
2022-08-10,2.101787188469184,45.761
2022-08-11,0.4545355215139546,45.969
2022-08-12,-0.6787182666579739,45.657
2022-08-15,-0.3789123245066306,45.484
2022-08-16,1.578577082050825,46.202
2022-08-17,-1.5150859270161354,45.502
2022-08-18,-0.019779350358228864,45.493
2022-08-19,0.8177082188468576,45.865
2022-08-22,-1.7355281805298106,45.069
2022-08-23,-1.4000754398810766,44.438
2022-08-24,1.6337368918493134,45.164
2022-08-25,0.0,45.164
2022-08-26,0.09742272606501068,45.208
2022-08-29,0.037603963900201265,45.225
2022-08-30,1.7976782752902043,46.038
2022-08-31,3.5123159129414994,47.655
2022-09-01,-2.650299024236702,46.392
2022-09-02,0.2802207277116553,46.522
2022-09-05,-0.6319590731266866,46.228
2022-09-06,-0.7657696634074562,45.874
2022-09-07,0.6016479923268037,46.15
2022-09-08,3.8786565547128893,47.94
2022-09-09,0.0,47.94
2022-09-12,1.8940342094284635,48.848
2022-09-13,-0.9908286930887633,48.364
2022-09-14,0.7319493838392255,48.718
2022-09-15,-2.1655240362905004,47.663
2022-09-16,-0.25386568197552917,47.542
2022-09-19,-2.654494972866095,46.28
2022-09-20,-1.2510803802938675,45.701
2022-09-21,-2.5557427627404206,44.533
2022-09-22,-0.30988255900118444,44.395
2022-09-23,-0.5653789841198464,44.144
2022-09-26,1.2345958680681335,44.689
2022-09-27,-0.9868200228244195,44.248
2022-09-28,-1.3107937081901944,43.668
2022-09-29,-2.356416597966471,42.639
2022-09-30,0.0,42.639
2022-10-03,0.0,42.639
2022-10-04,0.0,42.639
2022-10-05,0.0,42.639
2022-10-06,0.0,42.639
2022-10-07,-1.2359576913154702,42.112
2022-10-10,-0.676766717325239,41.827
2022-10-11,-0.2079996174719545,41.74
2022-10-12,-2.5059894585529485,40.694
2022-10-13,1.9757212365459242,41.498
2022-10-14,-0.6675020482914906,41.221
2022-10-17,-0.48276363989228077,41.022
2022-10-18,-4.677977670518252,39.103
2022-10-19,-1.859192389330755,38.376
2022-10-20,-0.8547008547008406,38.048
2022-10-21,-3.658536585365857,36.656
2022-10-24,-0.8729812309035356,36.336
2022-10-25,1.0457948040510923,36.716
2022-10-26,0.28325525656389683,36.82
2022-10-27,-4.274850624660509,35.246
2022-10-28,-1.4214378936617034,34.745
2022-10-31,3.531443373147236,35.972
2022-11-01,1.1564550205715562,36.388
2022-11-02,-1.1899527316697855,35.955
2022-11-03,3.6323181754971623,37.261
2022-11-04,-0.0697780521188518,37.235
2022-11-07,-0.13965355176580596,37.183
2022-11-08,0.0941290374633752,37.218
2022-11-09,-0.16389918856468677,37.157
2022-11-10,6.1899507495223105,39.457
2022-11-11,4.757077324682579,41.334
2022-11-14,2.6564087676005155,42.432
2022-11-15,-1.2443438914027105,41.904
2022-11-16,-1.0309278350515538,41.472
2022-11-17,0.021701388888883955,41.481
2022-11-18,-3.3991465972373014,40.071
2022-11-21,-0.084849392328612,40.037
2022-11-22,-0.044958413467544034,40.019
2022-11-23,-0.7996201804143066,39.699
2022-11-24,1.700294717751083,40.374
2022-11-25,-0.8569871699608766,40.028
2022-11-28,4.601778754871577,41.87
2022-11-29,-1.1368521614521065,41.394
2022-11-30,0.9204232497463494,41.775
2022-12-01,-0.5601436265709192,41.541
2022-12-02,3.456825786572293,42.977
2022-12-05,0.6026479279614749,43.236
2022-12-06,2.5002312887408618,44.317
2022-12-07,0.9747952253085668,44.749
2022-12-08,4.927484413059502,46.954
2022-12-09,0.24066107253908342,47.067
2022-12-12,-0.8817218008370986,46.652
2022-12-13,1.7426905598902476,47.465
2022-12-14,-2.2964289476456456,46.375
2022-12-15,0.6900269541779025,46.695
2022-12-16,-0.593211264589355,46.418
2022-12-19,-3.929510103839029,44.594
2022-12-20,0.2130331434722077,44.689
2022-12-21,1.0047215198370818,45.138
2022-12-22,0.3456068057955619,45.294
2022-12-23,-1.6801342341148828,44.533
2022-12-26,2.795679608380297,45.778
2022-12-27,-1.679846214338765,45.009
2022-12-28,-0.6154324690617496,44.732
2022-12-29,0.1363677009746933,44.793
2022-12-30,0.0,44.793
2023-01-02,0.1540419261938375,44.862
2023-01-03,3.6043867861441647,46.479
2023-01-04,2.157963811613839,47.482
2023-01-05,-1.6385156480350438,46.704
2023-01-06,0.18413840356286126,46.79
2023-01-09,-1.1263090403932474,46.263
2023-01-10,1.8675831658128583,47.127
2023-01-11,0.4965306512190404,47.361
2023-01-12,2.153670741749547,48.381
2023-01-13,3.1272607015150555,49.894
2023-01-16,0.5211047420531578,50.154
2023-01-17,-0.689875184431954,49.808
2023-01-18,-0.38146482492771305,49.618
2023-01-19,-0.5240033858680437,49.358
2023-01-20,0.0,49.358
2023-01-23,0.0,49.358
2023-01-24,0.0,49.358
2023-01-25,0.0,49.358
2023-01-26,0.0,49.358
2023-01-27,-2.5041533287410322,48.122
2023-01-30,-0.8083620797140645,47.733
2023-01-31,0.5426015544801377,47.992
2023-02-01,-2.7754625770961883,46.66
2023-02-02,-1.2044577796828104,46.098
2023-02-03,-3.8635081782289915,44.317
2023-02-06,0.4873976126542834,44.533
2023-02-07,-0.9521029349022103,44.109
2023-02-08,1.020199959192003,44.559
2023-02-09,0.17504881168788344,44.637
2023-02-10,1.5883683939332816,45.346
2023-02-13,-0.43884796894985145,45.147
2023-02-14,-1.647950029902323,44.403
2023-02-15,-0.13512600499965277,44.343
2023-02-16,0.19394267415375754,44.429
2023-02-17,3.738549145828185,46.09
2023-02-20,0.44912128444347665,46.297
2023-02-21,-1.4190984297038578,45.64
2023-02-22,1.1174408413672232,46.15
2023-02-23,-0.7302275189599028,45.813
2023-02-24,-1.0957588457424783,45.311
2023-02-27,0.11476241972148138,45.363
2023-02-28,4.117893437382891,47.231
2023-03-01,0.42133344625352454,47.43
2023-03-02,0.6388361796331399,47.733
2023-03-03,-2.482559235748838,46.548
2023-03-06,-1.8024404915356174,45.709
2023-03-07,-1.0785622087553959,45.216
2023-03-08,0.785120311394194,45.571
2023-03-09,-2.940466524763552,44.231
2023-03-10,1.777034206778061,45.017
2023-03-13,-1.7460070639980452,44.231
2023-03-14,-1.3497320883543273,43.634
2023-03-15,-0.8319200623367107,43.271
2023-03-16,0.5777541540523679,43.521
2023-03-17,0.22058316674709033,43.617
2023-03-20,3.290001604878845,45.052
2023-03-21,-0.7680014205806551,44.706
2023-03-22,0.23263096676060524,44.81
2023-03-23,0.5199732202633367,45.043
2023-03-24,-0.4595608640632354,44.836
2023-03-27,-1.4653403515032526,44.179
2023-03-28,0.6066230562031816,44.447
2023-03-29,5.971156658492127,47.101
2023-03-30,-1.2101653892698683,46.531
2023-03-31,1.635468827233466,47.292
2023-04-03,-0.10995517212213368,47.24
2023-04-04,0.0,47.24
2023-04-05,-1.1176968670618126,46.712
2023-04-06,1.2223839698578542,47.283
2023-04-07,0.14592982678762745,47.352
2023-04-10,1.9724615644534538,48.286
2023-04-11,-0.6088721368512684,47.992
2023-04-12,-2.450408401400228,46.816
2023-04-13,-0.3695317840054724,46.643
2023-04-14,2.744248869069321,47.923
2023-04-17,2.453936523172584,49.099
2023-04-18,-1.2322043218802814,48.494
2023-04-19,1.7115519445704663,49.324
2023-04-20,-0.3345227475468282,49.159
2023-04-21,0.31733761874732647,49.315
2023-04-24,1.086890398458884,49.851
2023-04-25,-1.6469077851998914,49.03
2023-04-26,0.9871507240465149,49.514
2023-04-27,-0.8381467867673909,49.099
2023-04-28,0.0,49.099
2023-05-01,0.0,49.099
2023-05-02,0.0,49.099
2023-05-03,-0.3523493350169993,48.926
2023-05-04,-2.209459183256357,47.845
2023-05-05,-0.5789528686383161,47.568
2023-05-08,-0.3805079044735926,47.387
2023-05-09,1.0952370903412278,47.906
