date,symbol,open,close,high,low,volume,amount,turnover,macd,macds,macdh,kdjk,kdjd,kdjj,rsi_6,rsi_12,close_5_sma,close_10_sma,boll,boll_ub,boll_lb
2022-07-28,921,12.258,12.626,13.019,12.115,27346427,385453828.81,0.02007,0.17613553379165303,0.1273536201390053,0.048781913652647724,59.03527251883754,40.717628831185095,95.67055989414243,71.10589689266848,63.1041518691198,11.895,11.604000000000001,11.79755,12.818294717815068,10.776805282184931
2022-07-29,921,12.76,12.599,12.948,12.473,26777476,379326223.02,0.01965,0.22250876393676045,0.1463859441714103,0.07612281976535015,66.40933825167903,49.281531971349736,100.66495081233762,70.09010247942122,62.64600540627598,12.1906,11.7482,11.8277,12.907064159805985,10.748335840194015
2022-08-01,921,12.724,12.599,13.145,12.437,24736376,349320718.89,0.01815,0.2562696851193529,0.16836388895413013,0.08790579616522276,69.8779877091873,56.147017217295584,97.33992869297072,70.09010247942122,62.64600540627599,12.469999999999999,11.844,11.8565,12.987317217302321,10.72568278269768
2022-08-02,921,12.249,12.339,12.59,12.088,26710746,369546522.79,0.0196,0.2596318022991131,0.18661826671341417,0.07301353558569892,68.5103074466061,60.26811396039909,84.99469441902014,58.50131707677855,57.83409990084105,12.473600000000001,11.9407,11.889050000000001,13.03679607039417,10.741303929605833
2022-08-03,921,12.339,12.097,12.473,11.981,23421693,317927333.18,0.01719,0.24050633966559154,0.19739625686199347,0.04311008280359807,64.17318444069565,61.56980412049794,69.37994508109107,49.3818077068259,53.649803676113514,12.452000000000002,12.0096,11.90865,13.056550651303565,10.760749348696434
2022-08-04,921,12.196,11.811,12.223,11.435,24378336,319963528.07,0.01789,0.2005295196465724,0.19802292688791998,0.0025065927586524206,54.98110901876541,59.37357241992043,46.19618221645537,40.441288718470176,49.07244093014525,12.288999999999998,12.092,11.9122,13.058342381161577,10.766057618838424
2022-08-05,921,11.784,11.649,11.82,11.426,18673364,241212508.34,0.0137,0.15430225802735542,0.1892785981107591,-0.03497634008340367,46.082004925901124,54.94304992191399,28.3599149338754,36.00982694260679,46.61485305642977,12.099,12.1448,11.9138,13.05829540248783,10.76930459751217
2022-08-08,921,11.524,11.936,12.258,11.47,18777852,249327111.86,0.01378,0.13873885338127145,0.17917046882980917,-0.04043161544853771,40.610807239722334,50.165635694516766,21.50115033013347,48.10011266424979,51.325972554103615,11.9664,12.2182,11.88915,13.00787018513638,10.770429814863622
2022-08-09,921,11.972,11.829,12.285,11.766,12852632,171658050.99,0.00943,0.11659637864259054,0.1666554721723644,-0.05005909352977386,34.888492396774375,45.0732545952693,14.518967999784522,44.35114859373813,49.54762373629043,11.8644,12.169,11.8444,12.891841273319237,10.796958726680764
2022-08-10,921,11.802,11.891,11.981,11.56,12989795,170660022.47,0.00953,0.10277610231441692,0.1538794523244161,-0.05110335000999919,32.27586520459769,40.807458131712096,15.212679350368887,47.2119640672408,50.628930138260195,11.8232,12.1376,11.8278,12.860395625748911,10.795204374251089
2022-08-11,921,12.366,13.082,13.082,12.276,26215007,371499246.56,0.01924,0.1841735495949539,0.15993832712262016,0.024235222472333756,53.62893631440895,45.08128419261105,70.72424055800477,75.84121689981208,65.93063498058254,12.0774,12.1832,11.8936,13.067644812199527,10.719555187800472
2022-08-12,921,13.252,13.046,13.476,12.957,32203724,472994945.35,0.02363,0.24299983514503865,0.17655075012252092,0.06644908502251773,62.09408762424009,50.75221866982073,84.7778255330788,74.37805853812024,65.26364713160427,12.356800000000002,12.227900000000002,11.98805,13.215314047426329,10.76078595257367
2022-08-15,921,12.966,13.145,13.163,12.778,18192736,263566590.36,0.01335,0.29408520487605827,0.20005777849547024,0.09402742638058803,69.34727792835515,56.950571755998865,94.14069027306775,75.9116412071754,66.28682599607579,12.598600000000001,12.2825,12.06325,13.381888033410945,10.744611966589055
2022-08-16,921,12.993,12.849,13.234,12.831,16283660,236512326.04,0.01195,0.30744810918872645,0.2215359450833235,0.08591216410540295,69.36973000101725,61.090291171004985,85.92860766104177,62.49158181914369,60.47651746505477,12.802600000000002,12.3335,12.1371,13.458170522839632,10.816029477160368
2022-08-17,921,12.849,13.127,13.369,12.643,19771302,288313219.36,0.01451,0.33630483167695147,0.24448980828264721,0.09181502339430425,73.90502325271068,65.36186853157355,90.99133269498492,68.723222314399,63.733526362187476,13.0498,12.436499999999999,12.22305,13.567856536663406,10.878243463336595
2022-08-18,921,13.055,12.957,13.306,12.805,13513001,196655943.21,0.00992,0.3416653080653962,0.26392496641164465,0.07774034165375154,73.97922121799189,68.23431942704633,85.46902479988302,61.25525566363584,60.41242090532412,13.024800000000003,12.551100000000002,12.321549999999998,13.570314859244604,11.072785140755393
2022-08-19,921,13.046,13.431,13.7,12.948,28902955,433323165.28,0.02121,0.379371455971631,0.2870143196116588,0.09235713635997223,78.46278299267995,71.64380728225754,92.10073441352478,71.5861794018496,65.82862642207303,13.1018,12.7293,12.437050000000001,13.644916230829779,11.229183769170223
2022-08-22,921,13.27,13.261,13.53,13.145,17343647,257359597.26,0.01273,0.3911519921770452,0.3078418940224422,0.083310098154603,78.80384909792369,74.03048788747958,88.3505715188119,64.2168620110744,62.483879096948165,13.125,12.861799999999999,12.540000000000001,13.651806495848316,11.428193504151686
2022-08-23,921,13.163,13.037,13.19,12.876,9572055,138827408.79,0.00702,0.3782114248592183,0.3219158217580289,0.05629560310118942,70.34956981060084,72.80351519518666,65.44167904142921,55.22741216404517,58.2309325440653,13.162600000000001,12.9826,12.5758,13.703905556837835,11.447694443162163
2022-08-24,921,13.037,12.491,13.073,12.455,16143075,228762733.87,0.01185,0.320572589671821,0.32164717501142737,-0.0010745853396063598,47.86356862875396,64.49019967304243,14.610306540177021,39.18342517394968,49.306870768402064,13.035400000000001,13.042599999999998,12.5901,13.705595056489544,11.474604943510455
2022-08-25,921,12.518,13.333,13.512,12.518,19841255,289709731.65,0.01456,0.3384007207486359,0.3249978874452382,0.013402833303397699,55.416408536973876,61.46560262768624,43.31802035554915,60.447046231300746,59.6976325964616,13.1106,13.067699999999999,12.625449999999999,13.789488609415729,11.461411390584269
2022-08-26,921,13.342,12.93,13.61,12.661,16589927,243526230.38,0.01217,0.31659233878408344,0.3233167763939441,-0.0067244376098606895,49.661809171904935,57.531004809092465,33.92341789752987,50.338479917088925,53.92624807391033,13.0104,13.0561,12.642,13.81384119635455,11.470158803645448
2022-08-29,921,12.805,12.858,12.957,12.608,7526722,107412486.63,0.00552,0.29019096035767156,0.31669160902800464,-0.026500648670333082,43.89769875181884,52.98656945666792,25.719957342120665,48.59617073145514,52.92893374684495,12.9298,13.0274,12.65495,13.83050889955194,11.479391100448058
2022-08-30,921,12.939,12.769,13.27,12.491,10857977,155065355.61,0.00797,0.2591422000043835,0.30518172144338157,-0.04603952143899809,37.672093679258076,47.881744197531305,17.252792642711626,46.22303622121591,51.64106063141171,12.8762,13.0194,12.676449999999999,13.84337551063399,11.509524489366008
2022-08-31,921,12.715,11.488,12.769,11.488,31302307,410859904.81,0.02297,0.1302652427208102,0.27019841164486447,-0.13993316892405427,25.114729119505384,40.29273917152266,-5.241290984529172,25.07416601597299,37.36537534193905,12.6756,12.855500000000001,12.646,13.904759121641536,11.387240878358465
2022-09-01,921,11.247,11.264,11.73,11.112,33916100,431396225.53,0.02489,0.010041630200083418,0.21816703863366974,-0.20812540843358632,18.77144204444206,33.118973462495795,-9.923620791665407,22.877715182960145,35.49365899313011,12.261800000000001,12.6862,12.618649999999999,13.973873232728208,11.26342676727179
2022-09-02,921,11.479,11.39,11.488,11.211,13225534,167263298.29,0.00971,-0.07425738354871747,0.1596821391601347,-0.23393952270885218,16.223929070460713,27.487291998484096,-6.302796785586054,27.183277592454374,37.41735174708613,11.953800000000001,12.482099999999999,12.6057,14.004195296644513,11.207204703355488
2022-09-05,921,11.291,11.256,11.399,11.148,12096651,151754791.47,0.00888,-0.15009302568881822,0.09772709344693037,-0.24782011913574858,12.737489943424304,22.570691313464163,-6.928912796655418,25.37536356704416,36.166063527202894,11.6334,12.281600000000001,12.5717,14.068367892001211,11.075032107998789
2022-09-06,921,11.309,11.148,11.327,11.005,13235955,164495648.37,0.00971,-0.21637213079323026,0.03490723826186245,-0.2512793690550927,10.321474421655857,18.487619016194728,-6.010814767421884,23.84175549144007,35.133046135292545,11.3092,12.092699999999999,12.53765,14.133183274983297,10.942116725016701
2022-09-07,921,11.103,11.202,11.327,11.067,13213578,165282138.26,0.0097,-0.26153937459380394,-0.024382092114139893,-0.23715728247966406,9.4017762938998,15.45900477542975,-2.7126806691601004,26.50677663808608,36.12816362778217,11.252,11.963799999999999,12.5032,14.184945283923811,10.821454716076188
2022-09-08,921,11.211,10.718,11.229,10.7,20698218,251004968.94,0.01519,-0.33241180259088665,-0.08598804069735286,-0.2464237618935338,6.5013138976193305,12.47310781615961,-5.442273939461227,19.25844809844267,31.415796722722718,11.1428,11.7023,12.385,14.220714345396559,10.549285654603441
2022-09-09,921,10.682,11.023,11.067,10.656,15253426,185744711.14,0.01119,-0.35989751603277753,-0.1407699403798037,-0.21912757565297383,9.014137854725043,11.320117829014752,4.402177906145624,33.09361072229713,37.05952701225245,11.069399999999998,11.5116,12.283850000000001,14.187877341134959,10.379822658865043
2022-09-12,921,11.023,11.023,11.023,11.023,0,0.0,0.0,-0.37732754570362914,-0.18808146463335917,-0.18924608107026997,11.798981948898556,11.479739202309352,12.437467442076962,33.09361072229713,37.05952701225245,11.0228,11.328100000000001,12.17775,14.115914609271245,10.239585390728754
2022-09-13,921,11.041,11.139,11.22,11.005,11080300,137596715.48,0.00813,-0.3774541980243189,-0.2259560133537427,-0.15149818467057619,22.856676978967716,15.272051794528807,38.02592734784554,38.833716687524735,39.31961703291342,11.021,11.165099999999999,12.09225,14.056429740408593,10.128070259591407
2022-09-14,921,10.933,10.808,11.023,10.763,11166048,135509501.46,0.00819,-0.39958392190757763,-0.2606815965624295,-0.13890232534514813,21.32752824238871,17.29054394381544,29.40149683953525,30.015996184117228,35.36644505083213,10.9422,11.0971,11.9763,13.957007592861965,9.995592407138036
2022-09-15,921,10.924,11.157,11.309,10.87,21801218,270698412.66,0.016,-0.38459455901408823,-0.2854641899079771,-0.09913036910611112,36.69479899873919,23.758628962123353,62.56713907197086,45.634779615626684,42.06613806676392,11.03,11.086400000000001,11.8863,13.842810976202276,9.929789023797724
2022-09-16,921,11.032,10.647,11.282,10.593,15516169,187870108.09,0.01139,-0.4090569789362224,-0.31018274839603105,-0.09887423054019134,26.91551540878708,24.810924444344593,31.124697337672046,32.79872885694735,36.100659308777026,10.954799999999999,11.0121,11.7471,13.63584370945345,9.85835629054655
2022-09-19,921,10.638,10.503,10.772,10.369,8182425,96430157.35,0.006,-0.43502168902628036,-0.3351505370735092,-0.09987115195277113,22.606168240513593,24.07600570973426,19.666493302072254,29.94487616817071,34.58974145385845,10.8508,10.9368,11.6092,13.434201179523766,9.784198820476233
2022-09-20,921,10.512,10.432,10.7,10.405,9428499,110756232.2,0.00692,-0.45605745896390815,-0.3593319218788371,-0.09672553708507103,17.304821380200572,21.818944266556365,8.276575607488986,28.47874608398692,33.82820775443584,10.709399999999999,10.8652,11.478950000000001,13.245801195592998,9.712098804407004
2022-09-21,921,10.342,10.414,10.476,10.217,8273210,95715016.08,0.00607,-0.46877259049796294,-0.3812200559120461,-0.08755253458591683,17.549978600231377,20.395955711114702,11.858024378464727,28.06077612823823,33.62347509628482,10.630600000000001,10.7864,11.3751,13.135635313327644,9.614564686672356
2022-09-22,921,10.306,10.172,10.396,10.154,11365940,130187322.04,0.00834,-0.49266303165574676,-0.40350865131282165,-0.08915438034292511,12.219466252968123,17.67045922506584,1.3174803087726872,22.688542344212735,30.88222801088969,10.4336,10.7318,11.21705,12.795659177992478,9.638440822007523
2022-09-23,921,10.154,10.074,10.297,9.939,12722283,143896497.71,0.00934,-0.5135698622220346,-0.4255208936937927,-0.0880489685282419,11.430982368158794,15.590633606096825,3.1116798922827336,20.75737620900152,29.808617652886724,10.318999999999999,10.6369,11.074250000000001,12.510734139909143,9.637765860090859
2022-09-26,921,10.02,10.306,10.503,9.984,16394237,188673512.48,0.01203,-0.505615181409226,-0.44153975135280793,-0.06407543005641808,16.550095301400248,15.910454171197964,17.829377561804815,36.18728674969765,35.59134563494953,10.2796,10.5652,10.94665,12.150535861874387,9.742764138125613
2022-09-27,921,10.333,10.396,10.476,10.127,13997825,160570693.14,0.01027,-0.4864498747818562,-0.4505217760906199,-0.03592809869123631,22.152618278792403,17.99117554039611,30.475503755584988,41.49080933302785,37.761309491745564,10.272400000000001,10.4909,10.828,11.696764397836002,9.959235602163997
2022-09-28,921,10.369,10.244,10.512,10.226,12879708,148874168.96,0.00945,-0.4780001781199186,-0.4560174565219339,-0.0219827215979847,22.338528840118233,19.44029330697015,28.1349999064144,35.50964344433547,35.554367726292156,10.2384,10.4345,10.7658,11.613477843473436,9.918122156526564
2022-09-29,921,10.36,10.02,10.414,9.984,16212664,183663395.0,0.0119,-0.4837802584202482,-0.4615700169221709,-0.022210241498077266,18.133649078686243,19.004745230875514,16.3914567743077,28.29613245689309,32.50065015974981,10.208,10.3208,10.7036,11.579449878989717,9.827750121010283
2022-09-30,921,9.939,10.038,10.181,9.823,12641585,141567667.85,0.00928,-0.4813602613697441,-0.4655280658234183,-0.015832195546325756,20.260897181305843,19.423462547685624,21.935766448546282,29.673734178374772,33.00506853895098,10.2008,10.2599,10.636,11.497366112026329,9.77463388797367
2022-10-03,921,10.038,10.038,10.038,10.038,0,0.0,0.0,-0.4739778132547041,-0.46721801531368307,-0.006759797941021051,23.908812924934413,20.918579340101886,29.88928009459947,29.673734178374772,33.00506853895098,10.1472,10.2134,10.5751,11.424037143541382,9.72616285645862
2022-10-04,921,10.038,10.038,10.038,10.038,0,0.0,0.0,-0.4627916570959787,-0.46633274366846267,0.0035410865724839757,26.340756754020127,22.725971811407966,33.57032663924444,29.673734178374772,33.00506853895098,10.0756,10.174,10.5196,11.355876811386725,9.683323188613276
2022-10-05,921,10.038,10.038,10.038,10.038,0,0.0,0.0,-0.44875296962520395,-0.4628167888544747,0.014063819229270746,27.962052640077268,24.471332087631065,34.943493744969665,29.673734178374772,33.005068538950965,10.0344,10.1364,10.461400000000001,11.258827284261207,9.663972715738796
2022-10-06,921,10.038,10.038,10.038,10.038,0,0.0,0.0,-0.4326394673213656,-0.45678132454052484,0.024141857219159235,29.042916564115362,25.995193579792495,35.1383625327611,29.673734178374772,33.005068538950965,10.038,10.123000000000001,10.427399999999999,11.236659934820235,9.618140065179762
2022-10-07,921,10.038,10.038,10.038,10.038,0,0.0,0.0,-0.4150841040459774,-0.44844188043351496,0.03335777638753756,29.76349251347409,27.251293224353024,34.787891091716226,29.673734178374787,33.00506853895098,10.038,10.1194,10.37815,11.153991078409335,9.602308921590664
2022-10-10,921,10.091,9.921,10.279,9.85,11421077,128374099.61,0.00838,-0.4059262838897997,-0.4399387611181643,0.034012477228364646,24.583499121222637,26.362028523309558,21.026440317048788,21.614049239951726,30.507365831649167,10.0146,10.080900000000002,10.323049999999999,11.061697262871366,9.584402737128631
2022-10-11,921,9.921,9.671,9.984,9.545,14780736,159226805.41,0.01085,-0.4140556519524097,-0.43476213928179536,0.02070648732938568,21.222140956150703,24.64873266758994,14.36895753327223,12.74085691813842,25.93277902736341,9.941199999999998,10.0084,10.24965,10.93686291422214,9.562437085777862
2022-10-12,921,9.671,9.823,9.832,9.429,14087375,150948038.17,0.01034,-0.403587352831309,-0.4285271819885973,0.024939829157288318,29.599074362924007,26.298846566034626,36.199529956702776,32.85288765771425,32.63296330390264,9.8982,9.9663,10.200399999999998,10.859746853851757,9.54105314614824
2022-10-13,921,9.751,9.903,10.02,9.715,15854117,174865651.53,0.01163,-0.38440769513649364,-0.41970328461466583,0.035295589478172185,38.320951536067,30.306214889378747,54.350424829443504,41.385425827166564,35.959194577229454,9.871199999999998,9.9546,10.1377,10.631822124261014,9.643577875738988
2022-10-14,921,9.966,10.091,10.226,9.948,12411762,139905813.84,0.00911,-0.350010163901322,-0.4057646604675606,0.0557544965662386,51.508085337770126,37.37350503884254,79.7772459356253,56.848501711122736,43.154621751534584,9.8818,9.959900000000001,10.1099,10.54205050984339,9.677749490156609
