date,symbol,open,close,high,low,volume,amount,turnover,macd,macds,macdh,kdjk,kdjd,kdjj,rsi_6,rsi_12,close_5_sma,close_10_sma,boll,boll_ub,boll_lb
2022-02-15,157,6.151,6.209,6.226,6.142,27113566,201166348.0,0.00312,0.019839276926102656,-0.010673004022024993,0.03051228094812765,70.89002900591402,67.5597676041677,77.55055180940664,57.649546851456954,56.218061954834745,6.247400000000001,6.1166,6.090000000000001,6.479100988108962,5.70089901189104
2022-02-16,157,6.234,6.242,6.309,6.217,36466474,273823013.0,0.0042,0.025354932375415196,-0.003462846762448036,0.028817779137863233,72.10726984644097,69.07560168492546,78.170606169472,61.01731678947763,58.09629467493752,6.239,6.1532,6.0829,6.454187319584459,5.711612680415542
2022-02-17,157,6.242,6.192,6.251,6.167,27337182,203222450.0,0.00315,0.025651688193740085,0.0023630142912942353,0.02328867390244585,68.17733333678076,68.77617890221055,66.97964220592121,53.30957922164814,54.24953491324594,6.2256,6.184800000000001,6.07495,6.428449482617058,5.721450517382943
2022-02-18,157,6.134,6.217,6.217,6.117,27709137,205212729.0,0.00319,0.027459231147247465,0.007384294535737931,0.020074936611509532,58.78488889118712,65.44574889853607,45.46316887648925,56.59903779933228,55.84428316588869,6.203799999999999,6.2189,6.072850000000001,6.422220727541904,5.723479272458097
2022-02-21,157,6.209,6.184,6.209,6.151,26413069,195449447.0,0.00304,0.026075353149546565,0.011123719771368638,0.014951633378177927,48.12325926079143,59.67158568595452,25.02660641046525,50.91687641236812,53.175164070644875,6.2088,6.233099999999999,6.072,6.420138508431102,5.723861491568898
2022-02-22,157,6.142,6.017,6.142,6.009,46720020,339262784.0,0.00538,0.012078952924301056,0.011314816013375976,0.0007641369109250805,32.82705179769708,50.72340772320203,-2.965660053312817,31.63205280856384,42.07348212712343,6.170400000000001,6.2089,6.076549999999999,6.418986148485341,5.734113851514658
2022-02-23,157,6.092,6.092,6.142,6.042,36827057,268926249.0,0.00424,0.006675866687703369,0.010386833413795992,-0.003710966726092623,29.612820379097805,43.68654527516729,1.4653705869588407,43.221525483885074,47.44870771698788,6.1404000000000005,6.1897,6.0811,6.421722896903215,5.740477103096786
2022-02-24,157,6.067,5.934,6.092,5.876,59970485,429438554.0,0.00691,-0.00965710335087433,0.00637737987612567,-0.016034483227,24.20685330892893,37.1933146197545,-1.766069312722209,30.255799501051087,39.10853245842203,6.088800000000001,6.1572,6.083600000000001,6.418823036515285,5.748376963484716
2022-02-25,157,5.951,5.951,6.001,5.926,35828678,256179560.0,0.00413,-0.02103157412605583,0.0008948603238417374,-0.02192643444989757,21.91157426137982,32.09940116696294,1.5359204502135668,32.85640466806696,40.33942077357088,6.0356000000000005,6.1197,6.08735,6.4143724682446805,5.760327531755319
2022-02-28,157,5.917,5.867,5.934,5.834,47009782,330965339.0,0.00542,-0.03613173666530578,-0.006511246626363604,-0.029620490038942175,16.923505647937446,27.040769327287776,-3.311021710763214,26.907339907052716,36.375786907145205,5.9722,6.0905000000000005,6.0869,6.415169401559148,5.758630598440852
2022-03-01,157,5.876,5.909,5.926,5.876,24352290,172284436.46,0.00281,-0.04431048955914818,-0.014071738388428488,-0.030238751170719693,17.27754093555542,23.78635986337699,4.259903079912284,34.06983103486721,39.612254437018585,5.9506,6.0605,6.08855,6.412661400601708,5.764438599398291
2022-03-02,157,5.884,5.934,5.934,5.859,22870390,161880631.39,0.00264,-0.048279108651498426,-0.020913678079328948,-0.027365430572169478,20.221580815174505,22.598100180642827,15.46854208423786,38.382687881864214,41.54317037542262,5.919,6.0297,6.09145,6.408515143563841,5.774384856436159
2022-03-03,157,5.951,5.967,5.984,5.917,29988894,214228947.67,0.00346,-0.048283312085666275,-0.026387902925746456,-0.021895409159919818,25.303276099005224,23.499825486763626,28.910177323488426,44.167908541624925,44.11630300545397,5.9256,6.007199999999999,6.096,6.402482248133647,5.789517751866353
2022-03-04,157,5.951,5.909,5.951,5.876,27115952,191917127.9,0.00312,-0.0522264179975096,-0.031555831035114654,-0.020670586962394946,24.985733849553263,23.99512827436017,26.966944999939443,36.86737367440249,40.68277861964514,5.917199999999999,5.9764,6.09765,6.39946505316301,5.795834946836989
2022-03-07,157,5.859,5.851,5.884,5.834,35426620,248906152.52,0.00408,-0.0592189443579203,-0.03708864649015656,-0.022130297867763743,18.49698273952905,22.162413096083128,11.166122026420894,30.765149940054144,37.4989566819274,5.914,5.943099999999999,6.0881,6.408824114925489,5.767375885074511
2022-03-08,157,5.842,5.642,5.876,5.601,57856872,396582855.11,0.00667,-0.0802749466789976,-0.04572614730630583,-0.034548799372691764,15.114756992679949,19.813194394948734,5.717882188142376,17.931295106485265,28.676785432797956,5.8606,5.9056,6.057250000000001,6.424133819269952,5.69036618073005
2022-03-09,157,5.676,5.467,5.692,5.2,56810051,372678629.62,0.00655,-0.10948526560319483,-0.05847825534719579,-0.05100701025599903,21.18761577289772,20.271334854265064,23.02017761016303,12.63522199505421,23.604233282749064,5.7672,5.8431,6.0164,6.452404055992724,5.580395944007276
2022-03-10,157,5.576,5.584,5.634,5.534,39044363,261591717.37,0.0045,-0.12197636480735063,-0.07117810381209451,-0.050798260995256125,30.451607794176688,23.66475916756894,44.025305047392195,29.371265548040995,32.334005231052245,5.6906,5.8081000000000005,5.98265,6.443383180005408,5.521916819994591
2022-03-11,157,5.567,5.701,5.709,5.451,42412176,286334396.66,0.00489,-0.12121632822942541,-0.08118589153148,-0.04003043669794541,41.60209227094771,29.643870202028527,65.51853640878608,42.572574939301525,39.83418955478903,5.648999999999999,5.7831,5.9514000000000005,6.3986636806180455,5.5041363193819555
2022-03-14,157,5.651,5.659,5.742,5.626,35282307,240987069.2,0.00407,-0.12252462093558059,-0.08945373181434786,-0.033070889121232724,47.250034303080774,35.51259156904594,70.72491977115044,39.40023937468079,38.17706192753045,5.6106,5.7623,5.926399999999999,6.3806461192372534,5.472153880762745
2022-03-15,157,5.651,5.401,5.651,5.376,48306192,319975838.13,0.00557,-0.14238129100765473,-0.10003934034603548,-0.04234195066161925,40.045941236067435,37.02370812471977,46.09040745876277,25.43117560837554,29.854324435632336,5.562399999999999,5.711499999999999,5.886,6.376682017303736,5.395317982696264
2022-03-16,157,5.501,5.567,5.601,5.317,51621466,339220988.53,0.00595,-0.1432738559040656,-0.10868630664541853,-0.03458754925864707,42.98668607926023,39.011367442899925,50.93732335198084,41.45678741376169,39.163381709538655,5.5824,5.674799999999999,5.85225,6.332577903350245,5.3719220966497545
2022-03-17,157,5.634,5.617,5.701,5.601,46074945,312096260.46,0.00531,-0.1384058582411658,-0.1146302517129098,-0.023775606528256,48.979428146407386,42.334054344069074,62.270175751084025,45.676548294098865,41.705427666657236,5.589,5.639799999999999,5.8235,6.2867328049468725,5.360267195053128
2022-03-18,157,5.576,5.609,5.651,5.509,34917099,234401872.7,0.00402,-0.13364156737747823,-0.1184325326283508,-0.015209034749127437,52.820604957565465,45.82957121523454,66.8026724422273,45.05304795085141,41.403457881624874,5.570600000000001,5.6098,5.7931,6.226437549237251,5.359762450762749
2022-03-21,157,5.592,5.576,5.626,5.509,31202069,208617251.77,0.0036,-0.13098315296753338,-0.12094266608771154,-0.010040486879821842,58.33796788068937,49.99903677038615,75.0158301012958,42.20152566499603,40.09700031498598,5.554,5.5823,5.762700000000001,6.164749538712517,5.360650461287484
2022-03-22,157,5.517,5.609,5.617,5.509,31443058,210372141.35,0.00362,-0.12480319344217072,-0.12171477386964193,-0.003088419572528797,61.79393937143996,53.93067097073741,77.52047617284506,46.28150248669213,42.09041524533796,5.5956,5.579,5.7423,6.131209460441697,5.353390539558303
2022-03-23,157,5.617,5.634,5.642,5.584,23071148,155686700.8,0.00266,-0.11656444237932728,-0.12068470510505432,0.0041202627257270336,66.05870467899922,57.97334887349134,82.22941629001498,49.52087192573358,43.64041473254405,5.609,5.5957,5.7194,6.074035706338949,5.364764293661051
2022-03-24,157,5.609,5.542,5.609,5.534,23600730,157378712.96,0.00272,-0.1160463291124394,-0.11975702812945531,0.0037106990170159143,61.686195276195534,59.2109643410594,66.63665714646781,39.10684931608278,39.40611934394825,5.593999999999999,5.5915,5.6998,6.047764063480244,5.351835936519755
2022-03-25,157,5.567,5.492,5.567,5.467,22698975,150486231.47,0.00262,-0.11826804273505243,-0.11945923059420131,0.0011911878591488873,56.31510240635258,58.24567702949045,52.45395316007682,34.39024994543803,37.26255907961771,5.5706,5.5706,5.67685,6.015475876463281,5.338224123536719
2022-03-28,157,5.476,5.476,5.509,5.359,20895865,136356818.36,0.00241,-0.11992437595839789,-0.11955225978109409,-0.0003721161773038023,51.345484937568386,55.94561299884976,42.14522881500564,32.86801776727435,36.56815287508008,5.5506,5.5523,5.6573,5.994848499439241,5.319751500560759
2022-03-29,157,5.476,5.442,5.492,5.401,17925470,116846512.9,0.00207,-0.12254445292276195,-0.12015069899637514,-0.002393753926386813,42.31999190769668,51.40373930179874,24.15249711949258,29.534413127896343,35.05381193839442,5.5172,5.5564,5.6339500000000005,5.962681837601154,5.305218162398847
2022-03-30,157,5.459,5.601,5.609,5.451,33453166,222601969.41,0.00385,-0.11060750463500302,-0.11824205862650948,0.0076345539915064625,55.83889871472018,52.882125772772554,61.752444598615426,55.0936464817145,46.381516928595715,5.510599999999999,5.5598,5.6173,5.914238129298981,5.320361870701019
2022-03-31,157,5.559,5.534,5.609,5.517,30277939,201960921.21,0.00349,-0.10530289634960965,-0.11565422454671975,0.010351328197110099,57.8384177532763,54.53422309960713,64.44680706061465,46.554884168142884,42.93877731101834,5.509,5.551499999999999,5.59565,5.844475684069453,5.346824315930547
2022-04-01,157,5.501,5.542,5.551,5.451,26538700,175320974.65,0.00306,-0.09931179529812262,-0.11238573705567005,0.013073941757547433,60.113715486872024,56.39405389536209,67.55303866989189,47.71595578939028,43.48519556994222,5.519,5.5448,5.5773,5.778375110344368,5.376224889655632
2022-04-04,157,5.542,5.542,5.542,5.542,0,0.0,0.0,-0.09348547538420693,-0.10860568320279936,0.015120207818592427,61.6305806426025,58.13956281110889,68.61261630558974,47.71595578939028,43.48519556994222,5.5322000000000005,5.5414,5.56185,5.716503126297803,5.407196873702197
2022-04-05,157,5.542,5.542,5.542,5.542,0,0.0,0.0,-0.08785475014933297,-0.10445549525828711,0.016600745108954137,65.48705376173498,60.58872646131758,75.2837083625698,47.71595578939028,43.48519556994223,5.5522,5.5347,5.55685,5.706992774157063,5.406707225842936
2022-04-06,157,5.517,5.709,5.751,5.484,55013492,372108867.26,0.00634,-0.06918563945879885,-0.09740152228474185,0.028215882825942992,73.41994060306135,64.86579784189883,90.5282261253864,70.68702195017751,55.13000355605698,5.573799999999999,5.542199999999999,5.568949999999999,5.7273810907818135,5.410518909218185
2022-04-07,157,5.676,5.584,5.709,5.584,43298422,293071584.35,0.00499,-0.06369645897216802,-0.09066050823568092,0.026964049263512896,68.079280129932,65.93695860457655,72.36392318064293,50.68525366778826,47.19028973138552,5.583799999999999,5.5464,5.56895,5.727381090781814,5.410518909218186
2022-04-08,157,5.626,5.951,6.026,5.601,153892371,1078226706.96,0.01773,-0.02951778714647091,-0.07843196200562606,0.048914174859155155,74.71952008662132,68.86447909859146,86.42960206268103,75.3047575807594,63.860565741158155,5.6655999999999995,5.5923,5.581449999999999,5.808387018853943,5.354512981146056
2022-04-11,157,5.917,5.801,5.917,5.751,76846905,537984746.75,0.00886,-0.014323158168608963,-0.06561019955036115,0.05128704138175219,70.10286846354467,69.27727555357586,71.75405428348228,60.49279555528958,55.98130011430699,5.7174,5.6248,5.58855,5.833845503853058,5.343254496146941
2022-04-12,157,5.767,5.817,5.867,5.709,61279845,425608235.96,0.00706,-0.0009840919644075186,-0.05268497667198558,0.05170088470757806,67.95263694671095,68.83572935128755,66.18645213755775,61.463032225113736,56.60434100740783,5.7724,5.6623,5.60935,5.858207833014416,5.360492166985584
2022-04-13,157,5.751,5.659,5.767,5.634,49136390,335307993.31,0.00566,-0.0030839640670041746,-0.04276477331521381,0.03968080924820964,57.35972897896673,65.01039589384727,42.05839514920564,47.608194419836636,49.11536585459831,5.7624,5.6681,5.61395,5.862912880344586,5.364987119655414
2022-04-14,157,5.659,5.717,5.784,5.651,41021703,281665855.63,0.00473,-8.160738739615425e-05,-0.034228139554282305,0.03414653216688615,52.5694626157441,60.863418134479545,35.98155157827321,52.34066174960961,51.67570583476277,5.789,5.686400000000001,5.61895,5.872151376066767,5.365748623933233
2022-04-15,157,5.676,5.567,5.742,5.542,45011139,304908331.06,0.00519,-0.009659689229125412,-0.029314449224305265,0.019654759995179853,40.150859456006536,53.95923190832187,12.534114551375865,40.88061908903771,45.25180646715794,5.7122,5.688899999999999,5.61685,5.871093376977339,5.3626066230226614
2022-04-18,157,5.509,5.467,5.534,5.417,30618104,200798805.54,0.00353,-0.02500932818464463,-0.028453424979232072,0.0034440967945874416,29.50396651199559,45.80747677621311,-3.103054016439444,34.7872544736709,41.49986307524966,5.6453999999999995,5.6814,5.6114,5.873870369254972,5.348929630745028
2022-04-19,157,5.459,5.476,5.517,5.442,24889765,163681656.75,0.00287,-0.03603371433477687,-0.029969482902658266,-0.006064231432118601,22.8986487200934,38.17120075750654,-7.646455354732879,35.82039757505147,41.97223844441185,5.5771999999999995,5.674799999999999,5.60475,5.8741250076321885,5.335374992367812
2022-04-20,157,5.476,5.392,5.501,5.376,32011782,208190114.65,0.00369,-0.05094546562620117,-0.03416467956318358,-0.01678078606301759,16.08627863390842,30.8095600496405,-13.360284197555735,30.422328163556713,38.78360990291489,5.5238,5.6431,5.59265,5.877773260510625,5.307526739489375
2022-04-21,157,5.401,5.242,5.401,5.225,37459834,237565074.07,0.00432,-0.0739877290668165,-0.04212928963981326,-0.03185843942700324,11.543068222220274,24.38739610716709,-14.145587547673351,22.996265676563283,33.78382670923631,5.4288,5.6089,5.57765,5.90275485757837,5.2525451424216305
2022-04-22,157,5.209,5.242,5.284,5.142,25104999,157206173.88,0.00289,-0.09119688205667753,-0.05194280829657598,-0.03925407376010155,12.293079964238789,20.355957392857654,-3.832674892998938,22.996265676563283,33.78382670923631,5.3637999999999995,5.538,5.565150000000001,5.921813648126266,5.208486351873736
2022-04-25,157,5.125,4.892,5.167,4.892,46912413,283998603.49,0.00541,-0.13150926108958672,-0.06785609908010892,-0.06365316200947779,8.19538664282586,16.302433809513722,-8.018707690549867,12.634110378765257,24.878029103508396,5.2488,5.447100000000001,5.53595,6.0021491781247684,5.069750821875231
2022-04-26,157,4.925,4.767,4.95,4.742,34977153,204165888.45,0.00403,-0.17154792260817953,-0.08859446402022875,-0.08295345858795078,6.2633351771110455,12.95606759871283,-7.122129666092523,10.589180796896045,22.56089662101637,5.107000000000001,5.3421,5.5022,6.08113717502988,4.92326282497012
2022-04-27,157,4.575,4.834,4.85,4.55,65243662,373876757.56,0.00752,-0.19562476558417874,-0.11000052452666347,-0.08562424105751527,12.117391236642256,12.676508811355971,10.999156087214825,19.019784141548016,26.56050898865064,4.9954,5.259600000000001,5.46385,6.112632592731631,4.815067407268368
2022-04-28,157,4.792,4.675,4.825,4.584,51879191,291911215.99,0.00598,-0.22492357467588153,-0.13298513472284682,-0.09193843995303472,12.312678168601613,12.555231930437852,11.827570644929132,14.993713737915144,23.42792773274313,4.882,5.1554,5.4209,6.157868727466204,4.683931272533795
2022-04-29,157,4.7,4.834,4.859,4.642,55477871,317599324.14,0.00639,-0.2326475216304873,-0.15291761221977607,-0.07972990941071123,17.998179792511372,14.369547884462358,25.2554436086094,32.21262993544471,32.156848055028505,4.800400000000001,5.0821,5.3854999999999995,6.164778613779908,4.606221386220091
2022-05-02,157,4.834,4.834,4.834,4.834,0,0.0,0.0,-0.23604716159859507,-0.1695435221725458,-0.06650363942604925,21.953220457538237,16.897438742154318,32.064783888306074,32.21262993544471,32.156848055028505,4.788799999999999,5.0188,5.3501,6.16304187013004,4.537158129869961
2022-05-03,157,4.834,4.834,4.834,4.834,0,0.0,0.0,-0.23602015991655545,-0.18283884977061152,-0.05318131014594393,25.75964795093226,19.851508478413628,37.575926895969516,32.21262993544471,32.156848055028505,4.802199999999999,4.9546,5.3147,6.153699930995543,4.475700069004457
2022-05-04,157,4.834,4.834,4.834,4.834,0,0.0,0.0,-0.2333088526221596,-0.19293285037084257,-0.040376002251317045,30.070464664835846,23.257827207221034,43.69573958006548,32.21262993544471,32.156848055028505,4.802199999999999,4.8988,5.27095,6.114619048358356,4.427280951641644
2022-05-05,157,4.834,4.934,4.967,4.809,45738494,269815326.33,0.00527,-0.22055606772626035,-0.1984574938550274,-0.022098573871232957,40.79251939298081,29.10272460247429,64.17210897399384,46.37794098200022,38.41076432542521,4.854,4.868,5.238449999999999,6.081421304999541,4.395478695000458
2022-05-06,157,4.834,4.825,4.9,4.817,26687088,155348811.5,0.00308,-0.21673808708646547,-0.2021136125082512,-0.01462447457821428,49.17742699739891,35.79429206744916,75.94369685729839,36.42260217850706,34.61636868808817,4.852200000000001,4.8263,5.18215,5.973574106146302,4.390725893853698
2022-05-09,157,4.825,4.792,4.875,4.775,20206139,116777995.04,0.00233,-0.213906793055334,-0.2044722486212475,-0.009434544434086506,52.12947571209489,41.23935328233107,73.90972057162253,33.78765834004048,33.52265396096277,4.8438,4.8163,5.1317,5.884730397093881,4.37866960290612
2022-05-10,157,4.775,4.817,4.842,4.675,35831833,204896102.79,0.00413,-0.20725782845481167,-0.20502936458863677,-0.0022284638661748957,55.03148685419037,45.8367311396175,73.4209982833361,37.87352703761474,35.214325970389325,4.8404,4.8213,5.0817,5.773442300662836,4.389957699337163
2022-05-11,157,4.825,4.842,4.942,4.8,45686479,267216763.72,0.00526,-0.19769352597984646,-0.2035621968654536,0.005868670885607136,57.20047841561406,49.62464689828302,72.35214145027615,42.156829972258876,36.96424522131545,4.8420000000000005,4.8221,5.040850000000001,5.683822791435466,4.397877208564536
2022-05-12,157,4.817,4.834,4.867,4.775,29043874,168033447.2,0.00335,-0.18858477831220544,-0.20056671315247626,0.011981934840270825,56.284337208582876,51.84454366838297,65.16392428898268,41.069521042879614,36.618955603363226,4.822,4.838,4.9967,5.560585057343014,4.432814942656986
2022-05-13,157,4.842,4.884,4.959,4.842,42191498,248350661.23,0.00486,-0.1753128925491101,-0.1955159490286632,0.020203056479553116,61.381338960973125,55.02347543257968,74.09706601776001,50.621330595413326,40.41398050746962,4.833799999999999,4.843,4.962549999999999,5.4598003234896115,4.465299676510387
2022-05-16,157,4.925,4.884,4.975,4.867,34027659,200425511.72,0.00392,-0.16291671521494777,-0.18899610226267763,0.026079387047729857,64.14311486287103,58.06335524267679,76.30263410325952,50.621330595413305,40.413980507469624,4.8522,4.848000000000001,4.9334,5.370900267669088,4.495899732330912
2022-05-17,157,4.884,4.859,4.884,4.792,26948421,156214319.73,0.00311,-0.15334115790821645,-0.18186511338894826,0.028523955480731805,63.20652101969182,59.77774383501513,70.0640753890452,45.33110179760471,39.02361228506738,4.8606,4.850499999999999,4.90255,5.258334366982966,4.546765633017033
