证券代码,证券简称,统计截止日期,报表类型,是否发生差错更正,差错更正披露日期,货币资金,其中:客户资金存款,结算备付金,其中：客户备付金,现金及存放中央银行款项,存放同业款项,贵金属,拆出资金净额,交易性金融资产,衍生金融资产,短期投资净额,应收票据净额,应收账款净额,应收款项融资,预付款项净额,应收保费净额,应收分保账款净额,应收代位追偿款净额,应收分保合同准备金净额,其中:应收分保未到期责任准备金净额,其中:应收分保未决赔款准备金净额,其中:应收分保寿险责任准备金净额,其中:应收分保长期健康险责任准备金净额,应收利息净额,应收股利净额,其他应收款净额,买入返售金融资产净额,存货净额,其中：数据资源（存货）,合同资产,持有待售资产,一年内到期的非流动资产,存出保证金,其他流动资产,流动资产合计,保户质押贷款净额,定期存款,发放贷款及垫款净额,债权投资,以摊余成本计量的金融资产,可供出售金融资产净额,其他债权投资,以公允价值计量且其变动计入其他综合收益的债务工具投资,持有至到期投资净额,长期应收款净额,长期股权投资净额,其他权益工具投资,以公允价值计量且其变动计入其他综合收益的权益工具投资,以公允价值计量且其变动计入其他综合收益的金融资产,其他非流动金融资产,长期债权投资净额,长期投资净额,存出资本保证金,独立账户资产,投资性房地产净额,固定资产净额,在建工程净额,工程物资,固定资产清理,生产性生物资产净额,油气资产净额,使用权资产,无形资产净额,其中:交易席位费,其中：数据资源（无形资产）,开发支出,其中：数据资源（开发支出）,商誉净额,长期待摊费用,递延所得税资产,代理业务资产,其他非流动资产,非流动资产合计,其他资产,资产总计,短期借款,其中:质押借款,应付短期融资款,向中央银行借款,吸收存款及同业存放,其中：同业及其他金融机构存放款项,其中：吸收存款,拆入资金,交易性金融负债,衍生金融负债,应付票据,应付账款,预收款项,合同负债,卖出回购金融资产款,应付手续费及佣金,应付职工薪酬,应交税费,应付利息,应付股利,应付赔付款,应付保单红利,保户储金及投资款,保险合同准备金,其中:未到期责任准备金,其中:未决赔款准备金,其中:寿险责任准备金,其中:长期健康险责任准备金,其他应付款,应付分保账款,代理买卖证券款,代理承销证券款,预收保费,持有待售负债,一年内到期的非流动负债,其他流动负债,递延收益-流动负债,流动负债合计,长期借款,独立账户负债,应付债券,租赁负债,长期应付款,长期应付职工薪酬,专项应付款,长期负债合计,预计负债,代理业务负债,递延所得税负债,其他非流动负债,递延收益-非流动负债,非流动负债合计,其他负债,负债合计,实收资本(或股本),其他权益工具,其中：优先股,其中：永续债,其中：其他,资本公积,减：库存股,盈余公积,一般风险准备,未分配利润,外币报表折算差额,加：未确认的投资损失,交易风险准备,专项储备,其他综合收益,归属于母公司所有者权益合计,少数股东权益,所有者权益合计,负债与所有者权益总计
333,美的集团,2022-01-01,A,0,,71875556000.0,,,,,,,,5879202000.0,545865000.0,,4784914000.0,24636440000.0,10273552000.0,4352807000.0,,,,,,,,,,,3104065000.0,,45924439000.0,,3823476000.0,,19851577000.0,,53812612000.0,248864505000.0,,,851927000.0,,,,7893935000.0,,,871356000.0,3796705000.0,45747000.0,,,5912873000.0,,,,,859195000.0,22852848000.0,2690930000.0,,,,,2297354000.0,17173072000.0,,,,,27874752000.0,1394240000.0,8192309000.0,,36374356000.0,139081599000.0,,387946104000.0,5381623000.0,,,178878000.0,78180000.0,,,,,157602000.0,32752007000.0,65983559000.0,,23916595000.0,,,7535168000.0,5404267000.0,,,,,,,,,,,4288104000.0,,,,,,28947540000.0,48227953000.0,,222851476000.0,19734020000.0,,,1533552000.0,,,,21267572000.0,310571000.0,,4950245000.0,2512705000.0,1228459000.0,30269552000.0,,253121028000.0,6986564000.0,,,,,20516930000.0,14044550000.0,9449901000.0,719922000.0,102982763000.0,,,,15542000.0,-1758948000.0,124868124000.0,9956952000.0,134825076000.0,387946104000.0
333,美的集团,2022-03-31,A,0,,69846860000.0,,,,,,,,5759640000.0,697915000.0,,4881564000.0,29667624000.0,10734607000.0,4676190000.0,,,,,,,,,,,2823263000.0,,41761065000.0,,4258097000.0,,21571870000.0,,66582159000.0,263260854000.0,,,871011000.0,,,,8643633000.0,,,841098000.0,3739027000.0,43536000.0,,,7050279000.0,,,,,838482000.0,22909694000.0,3233882000.0,,,,,2322651000.0,16846723000.0,,,,,27370595000.0,1409424000.0,8871002000.0,,39590496000.0,144581533000.0,,407842387000.0,13388929000.0,,,308403000.0,88231000.0,,,,1565346000.0,252234000.0,31334031000.0,64861539000.0,,26513521000.0,,,4551048000.0,4510543000.0,,,,,,,,,,,4708922000.0,,,,,,26999131000.0,53360594000.0,,232442472000.0,19531218000.0,,2853438000.0,1580313000.0,,,,23964969000.0,311704000.0,,4835799000.0,2227266000.0,1197587000.0,32537325000.0,,264979797000.0,6999815000.0,,,,,21122274000.0,14624578000.0,9449901000.0,700351000.0,110180320000.0,,,,16370000.0,-1542699000.0,132301754000.0,10560836000.0,142862590000.0,407842387000.0
333,美的集团,2022-06-30,A,0,,76701938000.0,,,,,,,,3265641000.0,586771000.0,,6597218000.0,29586420000.0,14072448000.0,4385716000.0,,,,,,,,,,,2175663000.0,,36750838000.0,,4264364000.0,,38717839000.0,,43127422000.0,260232278000.0,,,16775765000.0,,,,8150694000.0,,,809030000.0,3769304000.0,43377000.0,,,7076364000.0,,,,,826593000.0,23473308000.0,3590625000.0,,,,,2257416000.0,16774398000.0,,,,,27110127000.0,1409257000.0,9117529000.0,,31688080000.0,152871867000.0,,413104145000.0,10658682000.0,,,249139000.0,98826000.0,,,,1706821000.0,238448000.0,29331809000.0,65533733000.0,,24331594000.0,,,5435991000.0,4451690000.0,,,,,,,,,,,4781862000.0,,,,,,27532454000.0,58664857000.0,,233015906000.0,26646374000.0,,3047541000.0,1547117000.0,,,,31241032000.0,297087000.0,,4496992000.0,2123228000.0,1531430000.0,39689769000.0,,272705675000.0,6997329000.0,,,,,21106635000.0,14645088000.0,9449901000.0,686352000.0,107340604000.0,,,,16434000.0,-1286877000.0,129665290000.0,10733180000.0,140398470000.0,413104145000.0
333,美的集团,2022-09-30,A,0,,63154762000.0,,,,,,,,3521607000.0,734757000.0,,6055187000.0,31431007000.0,12916309000.0,4168971000.0,,,,,,,,,,,2135800000.0,,36554195000.0,,4244361000.0,,40335141000.0,,51672375000.0,256924472000.0,,,14075276000.0,,,,10703172000.0,,,829750000.0,4002775000.0,43377000.0,,,6977348000.0,,,,,815637000.0,24084306000.0,3988108000.0,,,,,2214885000.0,16584060000.0,,,,,27075391000.0,1464886000.0,9614936000.0,,38054697000.0,160528604000.0,,417453076000.0,8758645000.0,,,,87260000.0,,,,1618289000.0,369139000.0,28290679000.0,61617766000.0,,24166174000.0,,,5954020000.0,3951826000.0,,,,,,,,,,,4458475000.0,,,,,,1691493000.0,58858965000.0,,199822731000.0,55483504000.0,,3201337000.0,1507826000.0,,,,60192667000.0,316906000.0,,4424577000.0,2089877000.0,1742904000.0,68766931000.0,,268589662000.0,7000783000.0,,,,,20915271000.0,15225644000.0,9449901000.0,655391000.0,115845990000.0,,,,17108000.0,573069000.0,139231869000.0,9631545000.0,148863414000.0,417453076000.0
333,美的集团,2022-12-31,A,0,,55270099000.0,,,,,,,,3284593000.0,665484000.0,,4758129000.0,28237973000.0,13526540000.0,4367211000.0,,,,,,,,,,,2211177000.0,,46044897000.0,,4498956000.0,,37553078000.0,,60681134000.0,261099271000.0,,,693294000.0,,,,11094259000.0,,,614598000.0,5188817000.0,41359000.0,,,10625244000.0,,,,,809936000.0,26082992000.0,3843777000.0,,,,,2339878000.0,16908915000.0,,,,,28548653000.0,1579899000.0,10244296000.0,,42840079000.0,161455996000.0,,422555267000.0,5169480000.0,,,,77469000.0,,,,1580771000.0,234606000.0,25572421000.0,64233225000.0,,27960038000.0,,,7152217000.0,4955335000.0,,,,,,,,,,,4322025000.0,,,,,,7240626000.0,57843528000.0,,206341741000.0,50685948000.0,,3163616000.0,1507480000.0,,,,55357044000.0,394977000.0,,4647673000.0,2168938000.0,1721092000.0,64289724000.0,,270631465000.0,6997273000.0,,,,,19693139000.0,14933944000.0,10702928000.0,671999000.0,119679202000.0,,,,16350000.0,108289000.0,142935236000.0,8988566000.0,151923802000.0,422555267000.0
333,美的集团,2023-01-01,A,0,,55270099000.0,,,,,,,,3284593000.0,665484000.0,,4758129000.0,28237973000.0,13526540000.0,4367211000.0,,,,,,,,,,,2211177000.0,,46044897000.0,,4498956000.0,,37553078000.0,,60681134000.0,261099271000.0,,,693294000.0,,,,11094259000.0,,,614598000.0,5188817000.0,41359000.0,,,10625244000.0,,,,,809936000.0,26082992000.0,3843777000.0,,,,,2339878000.0,16908915000.0,,,,,28548653000.0,1579899000.0,10244296000.0,,42840079000.0,161455996000.0,,422555267000.0,5169480000.0,,,,77469000.0,,,,1580771000.0,234606000.0,25572421000.0,64233225000.0,,27960038000.0,,,7152217000.0,4955335000.0,,,,,,,,,,,4322025000.0,,,,,,7240626000.0,57843528000.0,,206341741000.0,50685948000.0,,3163616000.0,1507480000.0,,1488456000.0,,56845500000.0,394977000.0,,4647673000.0,680482000.0,1721092000.0,64289724000.0,,270631465000.0,6997273000.0,,,,,19693139000.0,14933944000.0,10702928000.0,671999000.0,119679202000.0,,,,16350000.0,108289000.0,142935236000.0,8988566000.0,151923802000.0,422555267000.0
333,美的集团,2023-03-31,A,0,,58975173000.0,,,,,,,,7949326000.0,449881000.0,,5609072000.0,35551438000.0,15945626000.0,3893601000.0,,,,,,,,,,,2968564000.0,,33356961000.0,,4548077000.0,,45553373000.0,,59376586000.0,274177678000.0,,,664369000.0,,,,6875246000.0,,,567323000.0,5168584000.0,41515000.0,,,10216723000.0,,,,,789097000.0,26287025000.0,4042591000.0,,,,,2405328000.0,16690265000.0,,,,,28733337000.0,1586401000.0,11081497000.0,,51760180000.0,166909481000.0,,441087159000.0,14191536000.0,,,,67651000.0,,,,1595723000.0,272452000.0,18237381000.0,66320879000.0,,28415514000.0,,,4617834000.0,5887653000.0,,,,,,,,,,,4466566000.0,,,,,,13846488000.0,64251434000.0,,222171111000.0,43769565000.0,,3098329000.0,1505430000.0,,,,48373324000.0,407856000.0,,4720248000.0,2099202000.0,1870683000.0,57471313000.0,,279642424000.0,7024197000.0,,,,,21267192000.0,14933944000.0,10702928000.0,655307000.0,127737747000.0,,,,16732000.0,-117821000.0,152352338000.0,9092397000.0,161444735000.0,441087159000.0
333,美的集团,2023-06-30,A,0,,71734919000.0,,,,,,,,8194001000.0,512686000.0,,6914310000.0,36454972000.0,15466934000.0,4471677000.0,,,,,,,,,,,1862865000.0,,33693045000.0,,4703917000.0,,36895538000.0,,59396852000.0,280301716000.0,,,1393851000.0,,,,6212062000.0,,,621598000.0,4731210000.0,41292000.0,,,9197875000.0,,,,,1366242000.0,28336765000.0,5414509000.0,,,,,2687642000.0,18953786000.0,,,,,30925071000.0,1613099000.0,12439908000.0,,58503009000.0,182437919000.0,,462739635000.0,19289107000.0,,,,47551000.0,,,,1434319000.0,584017000.0,14236566000.0,71684891000.0,,29636542000.0,,,6160366000.0,6343751000.0,,,,,,,,,,,4941956000.0,,,,,,21798602000.0,75314120000.0,,251471788000.0,39030039000.0,,3281840000.0,1767894000.0,,,,44079773000.0,650873000.0,,5081727000.0,1440711000.0,1772248000.0,53025332000.0,,304497120000.0,7022181000.0,,,,,20918536000.0,13819040000.0,10702928000.0,677971000.0,120723905000.0,,,,16721000.0,125391000.0,146368593000.0,11873922000.0,158242515000.0,462739635000.0
333,美的集团,2023-09-30,A,0,,68099578000.0,,,,,,,,10961011000.0,473550000.0,,5108524000.0,35752203000.0,16935626000.0,3876761000.0,,,,,,,,,,,1942571000.0,,33379154000.0,,4838145000.0,,39828068000.0,,52066287000.0,273261478000.0,,,930113000.0,,,,6265554000.0,,,641523000.0,4991656000.0,41228000.0,,,9189870000.0,,,,,1363365000.0,28676370000.0,6020835000.0,,,,,2844183000.0,18378522000.0,,,,,29954519000.0,1620475000.0,12927864000.0,,67912424000.0,191758501000.0,,465019979000.0,12494727000.0,,,,118328000.0,,,,1321567000.0,211314000.0,18635368000.0,71440916000.0,,29041409000.0,,,6998153000.0,6587520000.0,,,,,,,,,,,4165077000.0,,,,,,20454107000.0,72366510000.0,,243834996000.0,38727279000.0,,3238127000.0,1982211000.0,,,,43947617000.0,670072000.0,,4987523000.0,1319740000.0,1997774000.0,52922726000.0,,296757722000.0,7030771000.0,,,,,21368056000.0,13406249000.0,10702928000.0,679682000.0,130207384000.0,,,,17120000.0,-372801000.0,156226891000.0,12035366000.0,168262257000.0,465019979000.0
333,美的集团,2023-12-31,A,0,,81673846000.0,,,,,,,,1790588000.0,1278161000.0,,5521960000.0,32884739000.0,13330008000.0,3316194000.0,,,,,,,,,,,2181878000.0,,47339255000.0,,4045925000.0,,10760577000.0,,77197849000.0,281320980000.0,,,975272000.0,,,,6319047000.0,,,250519000.0,4976109000.0,37874000.0,,,7769938000.0,,,,,1293629000.0,30937963000.0,4681220000.0,,,,,3048785000.0,18457736000.0,,,,,30858237000.0,1736199000.0,12771150000.0,,80603526000.0,204717204000.0,,486038184000.0,8819176000.0,,,,88960000.0,,,,1346674000.0,257668000.0,21707608000.0,72530465000.0,,41765475000.0,,,9076027000.0,5455102000.0,,,,,,,,,,,4442928000.0,,,,,,14457710000.0,71297928000.0,,251245721000.0,46138736000.0,,3217969000.0,2047319000.0,,1433874000.0,,52837898000.0,782539000.0,,5098280000.0,39165000.0,1734932000.0,60492814000.0,,311738535000.0,7025769000.0,,,,,21243156000.0,12871738000.0,10702928000.0,642525000.0,136284347000.0,,,,16040000.0,-164202000.0,162878825000.0,11420824000.0,174299649000.0,486038184000.0
333,美的集团,2024-01-01,A,0,,81673846000.0,,,,,,,,1790588000.0,1278161000.0,,5521960000.0,32884739000.0,13330008000.0,3316194000.0,,,,,,,,,,,2181878000.0,,47339255000.0,,4045925000.0,,10760577000.0,,77197849000.0,281320980000.0,,,975272000.0,,,,6319047000.0,,,250519000.0,4976109000.0,37874000.0,,,7769938000.0,,,,,1293629000.0,30937963000.0,4681220000.0,,,,,3048785000.0,18457736000.0,,,,,30858237000.0,1736199000.0,12771150000.0,,80603526000.0,204717204000.0,,486038184000.0,8819176000.0,,,,88960000.0,,,,1346674000.0,257668000.0,21707608000.0,72530465000.0,,41765475000.0,,,9076027000.0,5455102000.0,,,,,,,,,,,4442928000.0,,,,,,14457710000.0,71297928000.0,,251245721000.0,46138736000.0,,3217969000.0,2047319000.0,,1433874000.0,,52837898000.0,782539000.0,,5098280000.0,39165000.0,1734932000.0,60492814000.0,,311738535000.0,7025769000.0,,,,,21243156000.0,12871738000.0,10702928000.0,642525000.0,136284347000.0,,,,16040000.0,-164202000.0,162878825000.0,11420824000.0,174299649000.0,486038184000.0
333,美的集团,2024-03-31,A,0,,95952306000.0,,,,,,,,1979857000.0,1759324000.0,,4057066000.0,39977677000.0,19019180000.0,3807586000.0,,,,,,,,,,,1760697000.0,,41203729000.0,,3885838000.0,,7211636000.0,,71044490000.0,291659386000.0,,,908904000.0,,,,6233578000.0,,,235538000.0,4951568000.0,37820000.0,,,7851142000.0,,,,,1269879000.0,30550827000.0,5302760000.0,,,,,2874129000.0,17873109000.0,,,,,30160121000.0,1749818000.0,13578003000.0,,82731886000.0,206309082000.0,,497968468000.0,9995764000.0,,,,96718000.0,,,,1183559000.0,680097000.0,21892827000.0,79091053000.0,,37555322000.0,,,5559443000.0,6967511000.0,,,,,,,,,,,4299715000.0,,,,,,8230153000.0,78444281000.0,,253996443000.0,46026826000.0,,3200010000.0,1927772000.0,,,,51154608000.0,973582000.0,,4832588000.0,1391603000.0,1752408000.0,60104789000.0,,314101232000.0,6969777000.0,,,,,17147777000.0,7651734000.0,10702928000.0,670310000.0,145260495000.0,,,,16823000.0,-617669000.0,172498707000.0,11368529000.0,183867236000.0,497968468000.0
333,美的集团,2024-06-30,A,0,,101949934000.0,,,,,,,,2745091000.0,966625000.0,,5939849000.0,43859227000.0,19892103000.0,4075935000.0,,,,,,,,,,,1847755000.0,,40329230000.0,,3617571000.0,,13917482000.0,,62646796000.0,301787598000.0,,,564901000.0,,,,5137526000.0,,,135289000.0,4840550000.0,37710000.0,,,7235971000.0,,,,,1234600000.0,31535431000.0,4774313000.0,,,,,2881293000.0,17550898000.0,,,,,29986897000.0,1708626000.0,13806344000.0,,83413962000.0,204844311000.0,,506631909000.0,18545127000.0,,,,59932000.0,,,,1075388000.0,658694000.0,23236809000.0,84966347000.0,,34683769000.0,,,6570187000.0,6857991000.0,,,,,,,,,,,4031055000.0,,,,,,10268028000.0,85412315000.0,,276365642000.0,39832425000.0,,3237884000.0,1911438000.0,,1282442000.0,,46264189000.0,1019047000.0,,4911935000.0,45155000.0,1740573000.0,53980899000.0,,330346541000.0,6980152000.0,,,,,17295578000.0,6497464000.0,10702928000.0,801897000.0,136152799000.0,,,,17317000.0,-655616000.0,164797591000.0,11487777000.0,176285368000.0,506631909000.0
333,美的集团,2024-09-30,A,0,,160879259000.0,,,,,,,,6995406000.0,1316765000.0,,6482123000.0,36924388000.0,14606052000.0,3775316000.0,,,,,,,,,,,2094415000.0,,42773671000.0,,3588556000.0,,30105102000.0,,52451612000.0,361992665000.0,,,513775000.0,,,,550834000.0,,,113180000.0,5075422000.0,37970000.0,,,4315797000.0,,,,,1223511000.0,32650336000.0,4852081000.0,,,,,2857479000.0,17665331000.0,,,,,30655392000.0,1737850000.0,14196378000.0,,88712336000.0,205157672000.0,,567150337000.0,27939188000.0,,,,103257000.0,,,,1012469000.0,1267698000.0,24506498000.0,85045507000.0,,37510240000.0,,,7636520000.0,6584885000.0,,,,,,,,,,,3688661000.0,,,,,,39150654000.0,87594064000.0,,322039641000.0,10494613000.0,,3161135000.0,1910836000.0,,1389608000.0,,16956192000.0,950416000.0,,5084887000.0,45135000.0,1778372000.0,24815002000.0,,346854643000.0,7649328000.0,,,,,49533518000.0,6026463000.0,10702928000.0,1004240000.0,146845394000.0,,,,18077000.0,-839246000.0,208887776000.0,11407918000.0,220295694000.0,567150337000.0
333,美的集团,2024-12-31,A,0,,140410308000.0,,,,,,,,6936113000.0,2449535000.0,,6718575000.0,35798974000.0,17646449000.0,3686494000.0,,,,,,,,,,,2077412000.0,,63339188000.0,,3499556000.0,,55471712000.0,,51029470000.0,389063786000.0,,,308903000.0,,,,,,,118871000.0,5223478000.0,35595000.0,,,4880452000.0,,,,,1184541000.0,33528908000.0,5363977000.0,,,,,2771967000.0,17008978000.0,,,,,29581014000.0,1864261000.0,14074278000.0,,99342844000.0,215288067000.0,,604351853000.0,31008549000.0,,,,137344000.0,,,,873776000.0,2631860000.0,25973822000.0,92800426000.0,,49254717000.0,,,9160841000.0,6194057000.0,,,,,,,,,,,3686814000.0,,,,,,39662733000.0,90434867000.0,,351819806000.0,10491757000.0,,3266775000.0,1825258000.0,,1360484000.0,,16944274000.0,781733000.0,,4896815000.0,45612000.0,2196222000.0,24864656000.0,,376684462000.0,7655956000.0,,,,,49919950000.0,5728446000.0,10702928000.0,1107801000.0,153591532000.0,,,,18275000.0,-517939000.0,216750057000.0,10917334000.0,227667391000.0,604351853000.0
333,美的集团,2025-03-31,A,0,,161278203000.0,,,,,,,,2494926000.0,1205562000.0,,6071568000.0,48667141000.0,15386566000.0,4207503000.0,,,,,,,,,,,2219030000.0,,52740554000.0,,3675486000.0,,87648391000.0,,34256227000.0,419851157000.0,,,358005000.0,,,,,,,73227000.0,5184339000.0,35590000.0,,,4274581000.0,,,,,1174906000.0,36947474000.0,5650646000.0,,,,,2932986000.0,20084563000.0,,,,,31869132000.0,1877733000.0,14733278000.0,,89737092000.0,214933552000.0,,634784709000.0,43533148000.0,,,,122655000.0,,,,829075000.0,1426918000.0,27828225000.0,96970006000.0,,41550264000.0,,,5738344000.0,8002027000.0,,,,,,,,,,,3966342000.0,,,,,,39814908000.0,99861193000.0,,369643105000.0,7647895000.0,,3238065000.0,1912670000.0,,1576847000.0,,14375477000.0,834962000.0,,6002156000.0,39380000.0,2263207000.0,23515182000.0,,393158287000.0,7660356000.0,,,,,50415658000.0,5728446000.0,10702928000.0,1253032000.0,165868534000.0,,,,26200000.0,-373992000.0,229824270000.0,11802152000.0,241626422000.0,634784709000.0
