证券代码,证券简称,统计截止日期,报表类型,是否发生差错更正,差错更正披露日期,货币资金,其中:客户资金存款,结算备付金,其中：客户备付金,现金及存放中央银行款项,存放同业款项,贵金属,拆出资金净额,交易性金融资产,衍生金融资产,短期投资净额,应收票据净额,应收账款净额,应收款项融资,预付款项净额,应收保费净额,应收分保账款净额,应收代位追偿款净额,应收分保合同准备金净额,其中:应收分保未到期责任准备金净额,其中:应收分保未决赔款准备金净额,其中:应收分保寿险责任准备金净额,其中:应收分保长期健康险责任准备金净额,应收利息净额,应收股利净额,其他应收款净额,买入返售金融资产净额,存货净额,其中：数据资源（存货）,合同资产,持有待售资产,一年内到期的非流动资产,存出保证金,其他流动资产,流动资产合计,保户质押贷款净额,定期存款,发放贷款及垫款净额,债权投资,以摊余成本计量的金融资产,可供出售金融资产净额,其他债权投资,以公允价值计量且其变动计入其他综合收益的债务工具投资,持有至到期投资净额,长期应收款净额,长期股权投资净额,其他权益工具投资,以公允价值计量且其变动计入其他综合收益的权益工具投资,以公允价值计量且其变动计入其他综合收益的金融资产,其他非流动金融资产,长期债权投资净额,长期投资净额,存出资本保证金,独立账户资产,投资性房地产净额,固定资产净额,在建工程净额,工程物资,固定资产清理,生产性生物资产净额,油气资产净额,使用权资产,无形资产净额,其中:交易席位费,其中：数据资源（无形资产）,开发支出,其中：数据资源（开发支出）,商誉净额,长期待摊费用,递延所得税资产,代理业务资产,其他非流动资产,非流动资产合计,其他资产,资产总计,短期借款,其中:质押借款,应付短期融资款,向中央银行借款,吸收存款及同业存放,其中：同业及其他金融机构存放款项,其中：吸收存款,拆入资金,交易性金融负债,衍生金融负债,应付票据,应付账款,预收款项,合同负债,卖出回购金融资产款,应付手续费及佣金,应付职工薪酬,应交税费,应付利息,应付股利,应付赔付款,应付保单红利,保户储金及投资款,保险合同准备金,其中:未到期责任准备金,其中:未决赔款准备金,其中:寿险责任准备金,其中:长期健康险责任准备金,其他应付款,应付分保账款,代理买卖证券款,代理承销证券款,预收保费,持有待售负债,一年内到期的非流动负债,其他流动负债,递延收益-流动负债,流动负债合计,长期借款,独立账户负债,应付债券,租赁负债,长期应付款,长期应付职工薪酬,专项应付款,长期负债合计,预计负债,代理业务负债,递延所得税负债,其他非流动负债,递延收益-非流动负债,非流动负债合计,其他负债,负债合计,实收资本(或股本),其他权益工具,其中：优先股,其中：永续债,其中：其他,资本公积,减：库存股,盈余公积,一般风险准备,未分配利润,外币报表折算差额,加：未确认的投资损失,交易风险准备,专项储备,其他综合收益,归属于母公司所有者权益合计,少数股东权益,所有者权益合计,负债与所有者权益总计
921,海信家电,2022-01-01,A,0,,7022572498.74,,,,,,,,5625841633.95,,,228252631.5,8757077378.05,3669679060.94,346069599.65,,,,,,,,,,153473105.41,484042296.38,,8436699059.69,,10202598.5,,2210937867.57,,2908448659.96,39699823284.93,,,,,,,,,,,1436216842.15,38707912.25,,,,,,,,235340080.78,5188754013.36,665964066.15,,,,,209678045.05,1644453450.06,,,,,226408877.76,26229463.77,897868944.38,,5679104506.34,16248726202.05,,55948549486.98,2858984229.49,,,,,,,,244.38,,11513955689.58,11779280708.56,,1147112513.32,,,928635430.98,725413062.43,,,,,,,,,,,3425374535.37,,,,,,171349860.51,5462375607.34,,38012481881.96,32382835.84,,,395949053.4,,,,428331889.24,1417289726.72,,174217456.3,171990261.5,152987034.48,2344816368.24,,40357298250.2,1362725370.0,,,,,2069245101.87,,711971309.99,,6104843404.9,,,,,93569998.57,10342355185.33,5248896051.45,15591251236.78,55948549486.98
921,海信家电,2022-03-31,A,0,,6743127459.67,,,,,,,,5068084958.26,,,206695191.75,9144377342.43,4244167805.37,271195646.35,,,,,,,,,,57918251.78,418274198.16,,8040829155.0,,4699005.73,,2923372666.66,,2707637076.83,39772460506.21,,,,,,,,,,,1391409822.72,36298053.95,,,,,,,,218518658.4,5005914041.9,732012841.88,,,,,201458419.0,1586407570.23,,,,,226408877.76,26518628.15,897850362.53,,4899843664.74,15222640941.26,,54995101447.47,2926521695.3,,,,,,,,23329.17,,10435388359.99,11357808581.59,,1538519406.67,,,735459181.51,749454430.85,,,,,,,,,,,2835035733.36,,,,,,160260610.27,6407416215.12,,37145887543.83,38219244.03,,,375419081.76,,,,413638325.79,1388284080.57,,166711625.3,161282575.17,153351448.68,2283268055.51,,39429155599.34,1362725370.0,,,,,2067321162.11,,711971309.99,,6371076638.22,,,,,83013346.91,10596107827.23,4969838020.9,15565945848.13,54995101447.47
921,海信家电,2022-06-30,A,0,,7798340633.53,,,,,,,,5126053140.56,,,156881858.82,9268259488.67,5656865625.23,305841865.15,,,,,,,,,,67444930.04,421420094.01,,6943387398.55,,4434057.26,,1907415555.55,,2423607696.98,40012507414.31,,,,,,,,,,,1523597066.54,34918015.38,,,,,,,,195823878.78,5144109869.32,716679200.89,,,,,177382130.31,1547723182.62,,,,,226408877.76,33908537.86,881611057.01,,5144424716.72,15626586533.19,,55639093947.5,1609308315.26,,,,,,,,8027917.21,,10750258328.1,10923579331.78,,1649808399.53,,,826068626.43,655533646.13,,291623229.18,,,,,,,,,3944388273.31,,,,,,143069433.76,6841995827.72,,37352038099.23,25494392.71,,,306747814.89,,,,332242207.6,1319696665.75,,173260529.62,162720182.07,150031400.6,2137950985.64,,39489989084.87,1362725370.0,,,,,2067697024.99,,711971309.99,,6433454443.18,,,,,138328963.56,10714177111.72,5434927750.91,16149104862.63,55639093947.5
921,海信家电,2022-09-30,A,0,,6639404585.55,,,,,,,,7446321415.89,,,278860449.6,7585037613.95,6327260830.08,197190503.91,,,,,,,,,,,403239117.33,,5927337373.96,,4262877.53,,2336216666.7,,1220388451.11,38365519885.61,,,,,,,,,,,1590005373.3,34512279.07,,,,,,,,190763276.7,5053280011.52,855607233.84,,,,,171945858.69,1504392727.75,,,,,226408877.76,36702626.01,882697475.22,,6853112388.9,17399428128.76,,55764948014.37,1387742066.76,,,,,,,,11265424.47,,11556703605.0,10254259635.28,,1260557095.68,,,941512657.17,590892865.92,,,,,,,,,,,4405338444.84,,,,,,139391994.49,6823556626.03,,37371220415.64,22106846.14,,,283038037.67,,,,305144883.81,1352346724.97,,171931260.27,165409277.37,145036807.66,2139868954.08,,39511089369.72,1362725370.0,,,,,2077030665.24,,711971309.99,,6882693999.05,,,,,129414636.66,11163835980.94,5090022663.71,16253858644.65,55764948014.37
921,海信家电,2022-12-31,A,0,,6001295427.37,,,,,,,,6758233998.86,,,144188330.26,7665702299.91,5072959470.76,262443975.56,,,,,,,,,,152634355.75,475034340.6,,6552835435.54,,6918368.07,,1986840000.0,,1702738189.99,36629189836.92,,,,,,,,,,,1518340556.73,36399028.71,,,25748931.39,,,,,208716406.19,5318274820.56,525171610.8,,,,,181192061.73,1459616347.69,,,,,226408877.76,41623003.89,984167504.03,,8220701882.26,18746361031.74,,55375550868.66,1462253713.24,,,,,,,,1745488.01,,11322271209.54,9717666826.44,,1145145334.78,,,1002267354.81,705821864.03,,67374222.13,,,,,,,,,5219154864.04,,,,,,145170159.23,5643445390.5,,36364942204.62,19808239.84,,,277195821.24,,,,297004061.08,1313738416.0,,168179961.94,807085611.76,145835582.02,2731843632.8,,39096785837.42,1362725370.0,,,,,2074168605.49,,711971309.99,,7248124550.56,,,,,121267445.5,11518257281.54,4760507749.7,16278765031.24,55375550868.66
921,海信家电,2023-01-01,A,1,2024-03-30,6001295427.37,,,,,,,,6758233998.86,,,144188330.26,7665702299.91,5072959470.76,262443975.56,,,,,,,,,,152634355.75,475034340.6,,6552835435.54,,6918368.07,,1986840000.0,,1702738189.99,36629189836.92,,,,,,,,,,,1518340556.73,36399028.71,,,25748931.39,,,,,208716406.19,5318274820.56,525171610.8,,,,,181192061.73,1459616347.69,,,,,226408877.76,41623003.89,984485078.7,,8220701882.26,18746678606.41,,55375868443.33,1462253713.24,,,,,,,,1745488.01,,11322271209.54,9717666826.44,,1145145334.78,,,1002267354.81,705821864.03,,67374222.13,,,,,,,,,5219154864.04,,,,,,145170159.23,5643445390.5,,36364942204.62,19808239.84,,,277195821.24,,,,297004061.08,1313738416.0,,168179961.94,807085611.76,145835582.02,2731843632.8,,39096785837.42,1362725370.0,,,,,2074168605.49,,711971309.99,,7248240711.27,,,,,121267445.5,11518373442.25,4760709163.66,16279082605.91,55375868443.33
921,海信家电,2023-03-31,A,0,,5686638410.47,,,,,,,,7807848273.29,,,132792749.93,8653071827.01,7417684272.37,324374776.0,,,,,,,,,,153945889.44,441983189.1,,6503146781.7,,8249316.71,,1632309666.66,,2099610922.73,40707710185.97,,,,,,,,,,,1637560146.29,37510953.36,,,26402316.06,,,,,199767166.32,5237972291.4,668874157.18,,,,,181094566.35,1425667105.41,,,,,226408877.76,40886671.57,983129098.86,,8100647772.34,18765921122.9,,59473631308.87,1928890525.46,,,,,,,,21089897.59,,11744320656.43,10780430892.07,4085851.44,1869920648.12,,,818770109.15,853825258.06,,67374222.13,,,,,,,,,4919991567.32,,,,,,141063512.9,6925737600.77,,40008126519.31,32760051.55,,,255982043.39,,,,288742094.94,1314310626.13,,168735501.51,811689986.88,146680558.05,2730158767.51,,42738285286.82,1362725370.0,,,,,2090216706.03,211401111.66,711971309.99,,7863421193.82,,,,,179645945.17,11996579413.35,4738766608.7,16735346022.05,59473631308.87
921,海信家电,2023-06-30,A,0,,4563538891.74,,,,,,,,11414578935.1,,,199892858.93,9655015757.73,8810415892.27,242589788.97,,,,,,,,,,164518912.17,405477282.71,,6084887716.59,,13095257.01,,2436387000.0,,1218150881.54,45044030262.59,,,,,,,,,,,1512799451.29,39598562.87,,,27730626.75,,,,,189170269.23,5338431429.18,531026421.21,,,,,180799023.74,1388632253.07,,,,,226408877.76,43953647.84,1003460955.54,,8388521568.04,18870533086.52,,63914563349.11,2889028893.82,,,,,,,,223221756.61,,12964556669.1,11386249986.78,3804068.6,1881335289.07,,,943388161.13,721080651.1,,717394351.6,,,,,,,,,5274141096.58,,,,,,131094573.66,7760255325.58,,44178156472.03,36098363.08,,,242250848.93,,,,278349212.01,1332905879.2,,177805701.77,786897442.07,145192305.69,2721150540.74,,46899307012.77,1388147370.0,,,,,2161025872.57,237924530.75,711971309.99,,8028292923.55,,,,9221470.48,198274234.14,12259008649.98,4756247686.36,17015256336.34,63914563349.11
921,海信家电,2023-09-30,A,0,,4281183816.16,,,,,,,,13676129804.88,,,209172054.66,8606301725.24,7428930693.64,227298420.33,,,,,,,,,,162180982.68,404491500.91,,5221754904.61,,26827140.95,,2421653027.78,,1082053105.62,43585796194.78,,,,,,,,,,,1582463996.84,41180130.65,,,25960391.0,,,,,177705713.71,5405708689.48,532664067.68,,,,,169188739.82,1374972259.98,,,,,226408877.76,41915787.04,999159690.15,,10279193022.91,20856521367.02,,64442317561.8,2883481343.54,,,,,,,,126829688.7,,14937347253.75,10237263031.49,3655842.58,1273744802.34,,,1122795701.89,655816023.79,,,,,,,,,,,4356372826.53,,,,,,121426761.3,7527458781.78,,43246192057.69,33388624.05,,,218188065.68,,,,251576689.73,1321580459.93,,168084274.24,792428334.95,138534530.79,2672204289.64,,45918396347.33,1388147370.0,,,,,2209659382.63,237924530.75,711971309.99,,8956734996.57,,,,12917029.3,161584976.9,13203090534.64,5320830679.83,18523921214.47,64442317561.8
921,海信家电,2023-12-31,A,0,,4939273198.62,,,,,,,,13192025535.87,,,741622573.5,9225321882.07,4643427583.77,389066274.16,,,,,,,,,,89630.21,145804125.45,,6774603438.0,,35878308.82,,3641708361.11,,1411188199.9,45139919481.27,,,,,,,,,,,1671365117.46,40244766.96,,,27197809.69,,,,,177982723.3,5662912502.03,443523694.21,,,,,169378820.87,1341855927.15,,,,,226408877.76,40734232.78,1125596510.74,,9879375091.45,20806576074.4,,65946495555.67,2502318314.58,,,,,,,,54355584.93,,14608429378.74,12049877232.2,3833256.75,1440254499.57,,,1373816151.59,774372089.67,,70574497.68,,,,,,,,,4670674014.2,,,,,,121677937.29,6442483786.34,,44042092245.86,42956652.46,,,208946083.77,,,,251902736.23,1229967589.74,,158435374.83,718849138.84,149189343.53,2508344183.17,,46550436429.03,1387935370.0,,,,,2115407718.05,236626482.61,724682309.99,,9355458114.25,,,,6319636.53,226997819.74,13580174485.95,5815884640.69,19396059126.64,65946495555.67
